item,itemLabel,country,countryLabel,place,placeLabel,language,languageLabel,pic,offurl
http://www.wikidata.org/entity/Q7752302,The Morning Star,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q985671,Vernon,http://www.wikidata.org/entity/Q1860,English,,http://www.bclocalnews.com/okanagan_similkameen/vernonmorningstar/
http://www.wikidata.org/entity/Q7752303,The Morning Sun,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1913953,Pittsburg,,,,http://www.morningsun.net/
http://www.wikidata.org/entity/Q7752466,The Mount Airy News,,,http://www.wikidata.org/entity/Q631590,Mount Airy,http://www.wikidata.org/entity/Q1860,English,,http://www.mtairynews.com
http://www.wikidata.org/entity/Q7752641,The Munster Express,http://www.wikidata.org/entity/Q27,Republic of Ireland,,,http://www.wikidata.org/entity/Q1860,English,,https://www.munster-express.ie/
http://www.wikidata.org/entity/Q7753085,The Napanee Guide,http://www.wikidata.org/entity/Q16,Canada,,,http://www.wikidata.org/entity/Q1860,English,,http://www.napaneeguide.com
http://www.wikidata.org/entity/Q7753130,The Nation,http://www.wikidata.org/entity/Q1033,Nigeria,,,,,,http://thenationonlineng.net
http://www.wikidata.org/entity/Q7753130,The Nation,http://www.wikidata.org/entity/Q1033,Nigeria,,,,,,http://www.thenationonlineng.net
http://www.wikidata.org/entity/Q7753188,The National Herald,,,,,http://www.wikidata.org/entity/Q9129,Greek,,https://www.ekirikas.com/
http://www.wikidata.org/entity/Q7753188,The National Herald,,,,,http://www.wikidata.org/entity/Q9129,Greek,,https://www.thenationalherald.com/
http://www.wikidata.org/entity/Q7753210,The National Perspective,,,,,,,,http://www.nationalperspectivebz.com/
http://www.wikidata.org/entity/Q7753378,The Neighbor,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q2087882,Attica,http://www.wikidata.org/entity/Q1860,English,,http://www.fountaincountyneighbor.com
http://www.wikidata.org/entity/Q7753393,The Nelson Mail,http://www.wikidata.org/entity/Q664,New Zealand,,,http://www.wikidata.org/entity/Q1860,English,,https://www.stuff.co.nz/nelson-mail
http://www.wikidata.org/entity/Q7753407,The Neosho Daily News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1000065,Neosho,,,,http://www.neoshodailynews.com
http://www.wikidata.org/entity/Q7753408,The Nepean Times,http://www.wikidata.org/entity/Q408,Australia,http://www.wikidata.org/entity/Q385155,Penrith,,,,http://opac.penrithcity.nsw.gov.au
http://www.wikidata.org/entity/Q7753459,The Nevada Sagebrush,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49225,Reno,http://www.wikidata.org/entity/Q1860,English,,http://www.nevadasagebrush.com/
http://www.wikidata.org/entity/Q7753622,The New Hampshire,http://www.wikidata.org/entity/Q30,United States of America,,,http://www.wikidata.org/entity/Q1860,English,,https://tnhdigital.com/
http://www.wikidata.org/entity/Q7753694,The New Northwest,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q6106,Portland,,,,https://oregonnews.uoregon.edu/lccn/sn84022673/1871-05-05/ed-1/seq-1/
http://www.wikidata.org/entity/Q7753860,The Newark Targum,http://www.wikidata.org/entity/Q30,United States of America,,,,,,http://www.newarktargum.com
http://www.wikidata.org/entity/Q7753861,The Newberg Graphic,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q932637,Newberg,,,,http://www.newberggraphic.com/
http://www.wikidata.org/entity/Q7753866,The Newcastle Herald,http://www.wikidata.org/entity/Q408,Australia,,,,,,http://newcastleherald.com.au
http://www.wikidata.org/entity/Q7753866,The Newcastle Herald,http://www.wikidata.org/entity/Q408,Australia,,,,,,https://www.newcastleherald.com.au/
http://www.wikidata.org/entity/Q7753885,The Newport Daily Express,,,,,,,,https://www.newportvermontdailyexpress.com/
http://www.wikidata.org/entity/Q7753887,The Newport Daily News,,,http://www.wikidata.org/entity/Q54264,Newport,,,,http://www.newportdailynews.com/
http://www.wikidata.org/entity/Q7753887,The Newport Daily News,,,http://www.wikidata.org/entity/Q54264,Newport,,,,https://newportri.com
http://www.wikidata.org/entity/Q8065681,Zambia Post,,,http://www.wikidata.org/entity/Q953,Zambia,,,,http://www.postzambia.com/
http://www.wikidata.org/entity/Q8065681,Zambia Post,,,http://www.wikidata.org/entity/Q3881,Lusaka,,,,http://www.postzambia.com/
http://www.wikidata.org/entity/Q8066386,Zapata Times,,,,,,,,http://www.thezapatatimes.com/
http://www.wikidata.org/entity/Q8070890,Zhodzinskiya Naviny,,,,,,,,https://zhodinonews.by/
http://www.wikidata.org/entity/Q8071383,Ziarul de Gardă,,,,,http://www.wikidata.org/entity/Q7913,Romanian,http://commons.wikimedia.org/wiki/Special:FilePath/Ziarul%20de%20Gard%C4%83.gif,http://www.zdg.md
http://www.wikidata.org/entity/Q8079081,Östra Nyland,,,http://www.wikidata.org/entity/Q748513,Loviisa,http://www.wikidata.org/entity/Q9027,Swedish,,http://www.on.fi/
http://www.wikidata.org/entity/Q8079368,Új Magyar Szó,http://www.wikidata.org/entity/Q218,Romania,,,http://www.wikidata.org/entity/Q9067,Hungarian,,http://www.maszol.ro
http://www.wikidata.org/entity/Q8079383,Última Hora,http://www.wikidata.org/entity/Q96,Mexico,,,,,,http://www.ultimahora.com.mx/
http://www.wikidata.org/entity/Q8079778,Čikagos Aidas,,,,,http://www.wikidata.org/entity/Q9083,Lithuanian,,http://www.aidas.us
http://www.wikidata.org/entity/Q8152375,Tokyo Sports,,,,,http://www.wikidata.org/entity/Q5287,Japanese,,http://www.tokyo-sports.co.jp/
http://www.wikidata.org/entity/Q8254087,CNT,http://www.wikidata.org/entity/Q29,Spain,,,http://www.wikidata.org/entity/Q1321,Spanish,,http://www.cnt.es/periodico/
http://www.wikidata.org/entity/Q8355292,Diario Córdoba,,,http://www.wikidata.org/entity/Q5818,Córdoba,http://www.wikidata.org/entity/Q1321,Spanish,,http://www.diariocordoba.com/
http://www.wikidata.org/entity/Q8355294,Información,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q11959,Alicante,http://www.wikidata.org/entity/Q1321,Spanish,,http://www.diarioinformacion.com
http://www.wikidata.org/entity/Q8355302,Diario de Pontevedra,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q12411,Pontevedra,http://www.wikidata.org/entity/Q1321,Spanish,http://commons.wikimedia.org/wiki/Special:FilePath/Diario%20de%20Pontevedra.png,https://www.diariodepontevedra.es/
http://www.wikidata.org/entity/Q8355302,Diario de Pontevedra,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q12411,Pontevedra,http://www.wikidata.org/entity/Q9307,Galician,http://commons.wikimedia.org/wiki/Special:FilePath/Diario%20de%20Pontevedra.png,https://www.diariodepontevedra.es/
http://www.wikidata.org/entity/Q8355313,Diario de Navarra,http://www.wikidata.org/entity/Q29,Spain,,,http://www.wikidata.org/entity/Q1321,Spanish,,http://www.diariodenavarra.es/
http://www.wikidata.org/entity/Q8564206,Folio Weekly,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16568,Jacksonville,http://www.wikidata.org/entity/Q1860,English,,http://folioweekly.com/
http://www.wikidata.org/entity/Q8564312,Food Weekly News,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.verticalnews.com/premium_newsletters/Food-Weekly-News.html
http://www.wikidata.org/entity/Q8564312,Food Weekly News,,,,,http://www.wikidata.org/entity/Q1860,English,,https://search.proquest.com/publication/38360
http://www.wikidata.org/entity/Q8771044,Q8771044,,,,,http://www.wikidata.org/entity/Q1321,Spanish,http://commons.wikimedia.org/wiki/Special:FilePath/Dxt%20Campe%C3%B3n%20%288%29.svg,https://www.dxtcampeon.com/
http://www.wikidata.org/entity/Q8773290,El Periódico Mediterráneo,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q15092,Castelló de la Plana,http://www.wikidata.org/entity/Q1321,Spanish,,https://www.elperiodicomediterraneo.com/
http://www.wikidata.org/entity/Q9004606,Homer News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q79441,Homer,http://www.wikidata.org/entity/Q1860,English,,http://homernews.com/
http://www.wikidata.org/entity/Q9005070,Hoy,http://www.wikidata.org/entity/Q736,Ecuador,,,http://www.wikidata.org/entity/Q1321,Spanish,http://commons.wikimedia.org/wiki/Special:FilePath/HOY.png,http://www.hoy.com.ec
http://www.wikidata.org/entity/Q9009040,Kyrgyz tuusu,,,,,http://www.wikidata.org/entity/Q9255,Kyrgyz,,http://kyrgyztuusu.kg
http://www.wikidata.org/entity/Q9018629,Q9018629,,,,,http://www.wikidata.org/entity/Q1321,Spanish,,http://www.lahora.cl/
http://www.wikidata.org/entity/Q9019003,Q9019003,http://www.wikidata.org/entity/Q29,Spain,,,http://www.wikidata.org/entity/Q7026,Catalan,,https://latira.cat
http://www.wikidata.org/entity/Q9048883,National Business Review,,,,,,,,http://www.nbr.co.nz
http://www.wikidata.org/entity/Q9061578,Política,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q2807,Madrid,http://www.wikidata.org/entity/Q1321,Spanish,,http://www.izqrepublicana.es/sumario41.htm
http://www.wikidata.org/entity/Q9096713,Q9096713,http://www.wikidata.org/entity/Q29,Spain,,,http://www.wikidata.org/entity/Q1321,Spanish,http://commons.wikimedia.org/wiki/Special:FilePath/Xornal%20de%20Galicia.svg,http://www.xornal.com/
http://www.wikidata.org/entity/Q9096713,Q9096713,http://www.wikidata.org/entity/Q29,Spain,,,http://www.wikidata.org/entity/Q9307,Galician,http://commons.wikimedia.org/wiki/Special:FilePath/Xornal%20de%20Galicia.svg,http://www.xornal.com/
http://www.wikidata.org/entity/Q9099031,Última Hora,http://www.wikidata.org/entity/Q29,Spain,,,http://www.wikidata.org/entity/Q1321,Spanish,http://commons.wikimedia.org/wiki/Special:FilePath/Ultima%20hora%20logo.jpg,http://ultimahora.es/
http://www.wikidata.org/entity/Q9248480,Dziennik Gazeta Prawna,,,,,http://www.wikidata.org/entity/Q809,Polish,,http://www.dziennik.pl/
http://www.wikidata.org/entity/Q9248480,Dziennik Gazeta Prawna,,,,,http://www.wikidata.org/entity/Q809,Polish,,http://www.edgp.gazetaprawna.pl
http://www.wikidata.org/entity/Q9274066,Q9274066,,,,,http://www.wikidata.org/entity/Q809,Polish,,http://www.gnosis.art.pl/
http://www.wikidata.org/entity/Q9286657,Harvard Law Record,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49111,Cambridge,,,,http://www.hlrecord.org/
http://www.wikidata.org/entity/Q9406450,Jeonbuk Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q9176,Korean,,http://www.jjan.kr/
http://www.wikidata.org/entity/Q9516810,Nanjing Morning Post,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q16666,Nanjing,,,,http://njcb.xhby.net
http://www.wikidata.org/entity/Q10009427,Tianjin Daily,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q7850,Chinese,,https://epaper.tianjinwe.com/
http://www.wikidata.org/entity/Q10260819,Q10260819,http://www.wikidata.org/entity/Q155,Brazil,,,,,,https://clmais.com.br/
http://www.wikidata.org/entity/Q10267572,Diário Insular,,,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://www.diarioinsular.com
http://www.wikidata.org/entity/Q10267615,Diário de Notícias,http://www.wikidata.org/entity/Q45,Portugal,,,http://www.wikidata.org/entity/Q5146,Portuguese,,https://www.dnoticias.pt
http://www.wikidata.org/entity/Q10267618,Diario de S. Paulo,http://www.wikidata.org/entity/Q155,Brazil,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://www.diariosp.com.br/
http://www.wikidata.org/entity/Q10267635,Q10267635,http://www.wikidata.org/entity/Q155,Brazil,,,,,,http://www.dgabc.com.br/Home.aspx
http://www.wikidata.org/entity/Q10267640,Diário do Pará,http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q12829733,Belém,http://www.wikidata.org/entity/Q5146,Portuguese,http://commons.wikimedia.org/wiki/Special:FilePath/Logotipo%20Di%C3%A1rio%20do%20Par%C3%A1.jpg,http://www.diariodopara.com.br/
http://www.wikidata.org/entity/Q10278872,Extra,http://www.wikidata.org/entity/Q155,Brazil,,,http://www.wikidata.org/entity/Q750553,Brazilian Portuguese,,http://extra.globo.com/
http://www.wikidata.org/entity/Q10283208,Q10283208,http://www.wikidata.org/entity/Q155,Brazil,,,,,,http://www.folhabv.com.br
http://www.wikidata.org/entity/Q10283211,Q10283211,http://www.wikidata.org/entity/Q155,Brazil,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://www.folhape.com.br/
http://www.wikidata.org/entity/Q10288580,Gazeta do Povo,http://www.wikidata.org/entity/Q155,Brazil,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logotipo%20Gazeta%20do%20Povo.jpg,https://www.gazetadopovo.com.br
http://www.wikidata.org/entity/Q10288582,Gazeta Do Sul,http://www.wikidata.org/entity/Q155,Brazil,,,,,,http://www.gazetadosul.com.br
http://www.wikidata.org/entity/Q10297774,Hoje em Dia Newspaper,http://www.wikidata.org/entity/Q155,Brazil,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Jornal%20Hoje%20em%20Dia.jpg,http://hojeemdia.com.br/
http://www.wikidata.org/entity/Q10298183,Hora de Santa Catarina,http://www.wikidata.org/entity/Q155,Brazil,,,,,,http://www.horasc.com.br
http://www.wikidata.org/entity/Q10299520,I,,,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://www.ionline.pt/
http://www.wikidata.org/entity/Q10299520,I,,,,,http://www.wikidata.org/entity/Q5146,Portuguese,,https://ionline.sapo.pt/
http://www.wikidata.org/entity/Q10308383,O Popular,http://www.wikidata.org/entity/Q155,Brazil,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://www.opopular.com.br
http://www.wikidata.org/entity/Q10308404,Q10308404,http://www.wikidata.org/entity/Q155,Brazil,,,,,,http://jornalvisao.com/
http://www.wikidata.org/entity/Q10308481,Jornal de Letras,,,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://visao.sapo.pt/gen.pl?sid=vs.sections/25193
http://www.wikidata.org/entity/Q10308482,Q10308482,http://www.wikidata.org/entity/Q155,Brazil,,,,,,http://www.jornaldelondrina.com.br/
http://www.wikidata.org/entity/Q10308498,Q10308498,http://www.wikidata.org/entity/Q155,Brazil,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://jconline.ne10.uol.com.br/
http://www.wikidata.org/entity/Q10323170,Q10323170,,,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://www.maisfutebol.iol.pt
http://www.wikidata.org/entity/Q10328305,Meio Norte (jornal),http://www.wikidata.org/entity/Q155,Brazil,,,http://www.wikidata.org/entity/Q750553,Brazilian Portuguese,http://commons.wikimedia.org/wiki/Special:FilePath/Logotipo%20de%20Meio%20Norte.png,http://jornal.meionorte.com
http://www.wikidata.org/entity/Q10329208,Metro Jornal,http://www.wikidata.org/entity/Q155,Brazil,,,,,,http://www.metrojornal.com.br/
http://www.wikidata.org/entity/Q10333235,Município Dia a Dia,http://www.wikidata.org/entity/Q155,Brazil,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://www.omunicipio.com.br
http://www.wikidata.org/entity/Q10337739,Notícias do Dia,,,,,http://www.wikidata.org/entity/Q5146,Portuguese,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20jornal%20not%C3%ADcias%20do%20dia.jpg,http://www.ricsc.com.br/
http://www.wikidata.org/entity/Q10337927,Novas da Galiza,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q14314,Santiago de Compostela,http://www.wikidata.org/entity/Q5146,Portuguese,http://commons.wikimedia.org/wiki/Special:FilePath/Novas%20da%20Galiza%20%282016-%29.svg,http://novas.gal/
http://www.wikidata.org/entity/Q10337927,Novas da Galiza,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q14314,Santiago de Compostela,http://www.wikidata.org/entity/Q9307,Galician,http://commons.wikimedia.org/wiki/Special:FilePath/Novas%20da%20Galiza%20%282016-%29.svg,http://novas.gal/
http://www.wikidata.org/entity/Q10339021,O Diabo,,,,,http://www.wikidata.org/entity/Q5146,Portuguese,,https://jornaldiabo.com/
http://www.wikidata.org/entity/Q10339108,Q10339108,http://www.wikidata.org/entity/Q155,Brazil,,,,,,http://imirante.com/oestadoma/
